PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/shared_peaks.bed hg38 -annStats shared_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1135	chr14	73058979	73059177	+	0	NA	intron (NM_021239, intron 1 of 18)	intron (NM_021239, intron 1 of 18)	565	NM_021239	58517	Hs.531106	NM_021239	ENSG00000119707	RBM25	NET52|RED120|RNPC7|S164|Snu71|fSAP94	RNA binding motif protein 25	protein-coding
2594	chr21	41954270	41954508	+	0	NA	promoter-TSS (NM_015500)	promoter-TSS (NM_015500)	-499	NM_015500	25966	Hs.473894	NM_015500	ENSG00000157617	C2CD2	C21orf25|C21orf258|TMEM24L	C2 calcium dependent domain containing 2	protein-coding
2220	chr2	10122128	10122357	+	0	NA	promoter-TSS (NM_001165931)	promoter-TSS (NM_001165931)	-326	NM_001165931	6241	Hs.226390	NM_001034	ENSG00000171848	RRM2	R2|RR2|RR2M	ribonucleotide reductase regulatory subunit M2	protein-coding
3582	chr7	103149401	103149790	+	0	NA	promoter-TSS (NM_001122838)	promoter-TSS (NM_001122838)	-473	NM_198990	222236	Hs.324271	NM_198990	ENSG00000161048	NAPEPLD	C7orf18|FMP30|NAPE-PLD	N-acyl phosphatidylethanolamine phospholipase D	protein-coding
1884	chr19	3557585	3558077	+	0	NA	promoter-TSS (NM_001287529)	promoter-TSS (NM_001287529)	-247	NM_001287529	126321	Hs.656901	NM_021731	ENSG00000161091	MFSD12	C19orf28|PP3501	major facilitator superfamily domain containing 12	protein-coding
1569	chr17	34980927	34981288	+	0	NA	intron (NM_002311, intron 1 of 19)	CpG	609	NM_002311	3980	Hs.100299	NM_002311	ENSG00000005156	LIG3	LIG2|LIG3alpha	DNA ligase 3	protein-coding
520	chr1	248858281	248858861	+	0	NA	5' UTR (NM_001136036, exon 1 of 12)	5' UTR (NM_001136036, exon 1 of 12)	355	NM_001136036	55657	Hs.377705	NM_017865	ENSG00000171163	ZNF692	AREBP|Zfp692	zinc finger protein 692	protein-coding
1251	chr15	75903915	75904175	+	0	NA	exon (NM_012170, exon 1 of 6)	exon (NM_012170, exon 1 of 6)	186	NM_147188	26263	Hs.591115	NM_012170	ENSG00000167196	FBXO22	FBX22|FISTC1	F-box protein 22	protein-coding
1114	chr14	60248086	60248498	+	0	NA	promoter-TSS (NM_021003)	promoter-TSS (NM_021003)	-956	NM_021003	5494	Hs.130036	NM_021003	ENSG00000100614	PPM1A	PP2C-ALPHA|PP2CA|PP2Calpha	protein phosphatase, Mg2+/Mn2+ dependent 1A	protein-coding
440	chr1	207752273	207752466	+	0	NA	intron (NM_172351, intron 1 of 12)	CpG	331	NM_172359	4179	Hs.510402	NM_002389	ENSG00000117335	CD46	AHUS2|MCP|MIC10|TLX|TRA2.10	CD46 molecule	protein-coding
2560	chr21	25735332	25735600	+	0	NA	5' UTR (NM_002040, exon 1 of 10)	5' UTR (NM_002040, exon 1 of 10)	188	NM_001685	522	Hs.246310	NM_001685	ENSG00000154723	ATP5PF	ATP5|ATP5A|ATP5J|ATPM|CF6|F6	ATP synthase peripheral stalk subunit F6	protein-coding
1782	chr17	82418364	82418568	+	0	NA	promoter-TSS (NM_173620)	promoter-TSS (NM_173620)	90	NM_173620	284004	Hs.744207	NM_173620	ENSG00000169660	HEXD	HEXDC	hexosaminidase D	protein-coding
1337	chr16	18789821	18790404	+	0	NA	intron (NM_001030009, intron 1 of 4)	CpG	222	NM_001019	6210	Hs.370504	NM_001019	ENSG00000134419	RPS15A	DBA20|S15a	ribosomal protein S15a	protein-coding
3769	chr8	134712369	134712707	+	0	NA	intron (NM_001289394, intron 1 of 16)	CpG	511	NM_020863	57623	Hs.446172	NM_020863	ENSG00000066827	ZFAT	AITD3|ZFAT1|ZNF406	zinc finger and AT-hook domain containing	protein-coding
1229	chr15	64162806	64162980	+	0	NA	exon (NM_000942, exon 1 of 5)	exon (NM_000942, exon 1 of 5)	262	NM_000942	5479	Hs.434937	NM_000942	ENSG00000166794	PPIB	B|CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	peptidylprolyl isomerase B	protein-coding
768	chr11	108008817	108009352	+	0	NA	5' UTR (NM_003478, exon 1 of 19)	5' UTR (NM_003478, exon 1 of 19)	351	NM_003478	8065	Hs.440320	NM_003478	ENSG00000166266	CUL5	CUL-5|VACM-1|VACM1	cullin 5	protein-coding
416	chr1	186375318	186375637	+	0	NA	promoter-TSS (NM_001164245)	promoter-TSS (NM_001164245)	-152	NM_003292	7175	Hs.279640	NM_003292	ENSG00000047410	TPR	-	translocated promoter region, nuclear basket protein	protein-coding
3966	chr9	132241637	132241689	+	0	NA	intron (NM_032536, intron 7 of 7)	CpG	79716	NM_032536	84628	Hs.163642	NM_032536	ENSG00000196358	NTNG2	LHLL9381|Lmnt2|NTNG1|bA479K20.1	netrin G2	protein-coding
1428	chr16	69330126	69330218	+	0	NA	exon (NM_022341, exon 1 of 2)	exon (NM_022341, exon 1 of 2)	423	NM_022341	64146	Hs.130849	NM_022341	ENSG00000258429	PDF	-	peptide deformylase, mitochondrial	protein-coding
3908	chr9	97633261	97633874	+	0	NA	5' UTR (NM_001351506, exon 1 of 23)	5' UTR (NM_001351506, exon 1 of 23)	113	NM_139246	158427	Hs.723236	NM_139246	ENSG00000136925	TSTD2	C9orf97	thiosulfate sulfurtransferase like domain containing 2	protein-coding
3050	chr4	140152889	140153306	+	0	NA	exon (NM_018717, exon 1 of 6)	exon (NM_018717, exon 1 of 6)	982	NM_018717	55534	Hs.586165	NM_018717	ENSG00000196782	MAML3	CAGH3|ERDA3|GDN|MAM-2|MAM2|TNRC3|mam-3	mastermind like transcriptional coactivator 3	protein-coding
3957	chr9	128947841	128947845	+	0	NA	promoter-TSS (NM_014908)	promoter-TSS (NM_014908)	-110	NM_014908	22845	Hs.531563	NM_014908	ENSG00000175283	DOLK	CDG1M|DK|DK1|SEC59|TMEM15	dolichol kinase	protein-coding
1272	chr15	101652225	101652749	+	0	NA	promoter-TSS (NM_001307960)	promoter-TSS (NM_001307960)	-96	NM_078474	80213	Hs.288912	NM_025141	ENSG00000184277	TM2D3	BLP2	TM2 domain containing 3	protein-coding
1023	chr13	20702983	20703564	+	0	NA	promoter-TSS (NM_138284)	promoter-TSS (NM_138284)	-70	NM_138284	53342	Hs.655142	NM_138284	ENSG00000172458	IL17D	IL-17D	interleukin 17D	protein-coding
1126	chr14	67360425	67360706	+	0	NA	promoter-TSS (NM_015994)	promoter-TSS (NM_015994)	248	NM_004094	1965	Hs.151777	NM_004094	ENSG00000134001	EIF2S1	EIF-2|EIF-2A|EIF-2alpha|EIF2|EIF2A	eukaryotic translation initiation factor 2 subunit alpha	protein-coding
1681	chr17	59154177	59155062	+	0	NA	promoter-TSS (NM_018304)	promoter-TSS (NM_018304)	820	NM_001100595	348235	Hs.463607	NM_182620	ENSG00000182628	SKA2	FAM33A	spindle and kinetochore associated complex subunit 2	protein-coding
141	chr1	37807649	37807891	+	0	NA	promoter-TSS (NM_001142726)	promoter-TSS (NM_001142726)	-31	NM_198446	127687	Hs.532749	NM_198446	ENSG00000197982	C1orf122	ALAESM	chromosome 1 open reading frame 122	protein-coding
3045	chr4	139301341	139301800	+	0	NA	promoter-TSS (NM_002494)	promoter-TSS (NM_002494)	103	NM_057175	80155	Hs.745047	NM_057175	ENSG00000164134	NAA15	Ga19|MRD50|NARG1|NAT1P|NATH|TBDN|TBDN100	N(alpha)-acetyltransferase 15, NatA auxiliary subunit	protein-coding
725	chr11	65497414	65497826	+	0	NA	promoter-TSS (NR_002819)	promoter-TSS (NR_002819)	-118	NR_144568	378938	Hs.621695	NR_002819	ENSG00000251562	MALAT1	HCN|LINC00047|NCRNA00047|NEAT2|PRO2853	metastasis associated lung adenocarcinoma transcript 1	ncRNA
2432	chr2	218659323	218659542	+	0	NA	promoter-TSS (NM_001257344)	promoter-TSS (NM_001257344)	108	NR_073600								
3585	chr7	105013393	105013523	+	0	NA	promoter-TSS (NM_182931)	promoter-TSS (NM_182931)	683	NR_024586	100216545	Hs.631150	NR_024586		KMT2E-AS1	-	KMT2E antisense RNA 1	ncRNA
81	chr1	23743432	23743610	+	0	NA	exon (NM_003198, exon 1 of 11)	exon (NM_003198, exon 1 of 11)	155	NM_003198	6924	Hs.15535	NM_003198	ENSG00000011007	ELOA	SIII|SIII p110|TCEB3|TCEB3A	elongin A	protein-coding
1132	chr14	70821964	70822149	+	0	NA	Intergenic	CpG	-12885	NM_001284230	4293	Hs.445496	NM_033141	ENSG00000006432	MAP3K9	MEKK9|MLK1|PRKE1	mitogen-activated protein kinase kinase kinase 9	protein-coding
2213	chr2	8685001	8685354	+	0	NA	TTS (NM_002166)	TTS (NM_002166)	3194	NM_002166	3398	Hs.180919	NM_002166	ENSG00000115738	ID2	GIG8|ID2A|ID2H|bHLHb26	inhibitor of DNA binding 2	protein-coding
1877	chr19	2785623	2785753	+	0	NA	intron (NM_003249, intron 1 of 12)	CpG	228	NM_003249	7064	Hs.78769	NM_003249	ENSG00000172009	THOP1	EP24.15|MEPD_HUMAN|MP78|TOP	thimet oligopeptidase 1	protein-coding
4000	chrX	1391783	1392073	+	0	NA	exon (NM_001636, exon 1 of 4)	exon (NM_001636, exon 1 of 4)	218	NM_001636	293	Hs.350927	NM_001636	ENSG00000169100	SLC25A6	AAC3|ANT|ANT 2|ANT 3|ANT3|ANT3Y	solute carrier family 25 member 6	protein-coding
379	chr1	165828117	165828834	+	0	NA	intron (NM_012474, intron 1 of 6)	intron (NM_012474, intron 1 of 6)	980	NM_012474	7371	Hs.458360	NM_012474	ENSG00000143179	UCK2	TSA903|UK|UMPK	uridine-cytidine kinase 2	protein-coding
3993	chr9	137240511	137240800	+	0	NA	promoter-TSS (NM_006088)	promoter-TSS (NM_006088)	-604	NM_006088	10383	Hs.433615	NM_006088	ENSG00000188229	TUBB4B	Beta2|LCAEOD|TUBB2|TUBB2C	tubulin beta 4B class IVb	protein-coding
211	chr1	53220387	53220647	+	0	NA	intron (NR_130897, intron 1 of 1)	CpG	122	NM_001304760	54987	Hs.525391	NM_017887	ENSG00000162384	CZIB	C1orf123	CXXC motif containing zinc binding protein	protein-coding
1785	chr17	82459035	82459267	+	0	NA	intron (NM_031968, intron 1 of 11)	CpG	487	NM_001083608	26502	Hs.256526	NM_012336	ENSG00000141562	NARF	IOP2	nuclear prelamin A recognition factor	protein-coding
3637	chr7	149147766	149148460	+	0	NA	intron (NM_170686, intron 1 of 5)	CpG	645	NM_170686	57541	Hs.632032	NM_020781	ENSG00000197024	ZNF398	P51|P71|ZER6	zinc finger protein 398	protein-coding
2991	chr4	56467583	56468224	+	0	NA	intron (NR_151856, intron 1 of 19)	CpG	307	NM_006947	6731	Hs.237825	NM_006947	ENSG00000174780	SRP72	BMFF|BMFS1|HEL103	signal recognition particle 72	protein-coding
699	chr11	61816873	61817142	+	0	NA	promoter-TSS (NM_013402)	promoter-TSS (NM_013402)	50	NM_013402	3992	Hs.503546	NM_013402	ENSG00000149485	FADS1	D5D|FADS6|FADSD5|LLCDL1|TU12	fatty acid desaturase 1	protein-coding
2426	chr2	207625401	207625706	+	0	NA	promoter-TSS (NM_001330137)	promoter-TSS (NM_001330137)	-175	NM_001330131	151194	Hs.664764	NM_145280	ENSG00000144401	METTL21A	FAM119A|HCA557b|HSPA-KMT	methyltransferase like 21A	protein-coding
288	chr1	112956426	112956864	+	0	NA	promoter-TSS (NM_001166496)	promoter-TSS (NM_001166496)	230	NR_103743	100506392	Hs.418285	NR_103743	ENSG00000226419	SLC16A1-AS1	-	SLC16A1 antisense RNA 1	ncRNA
2128	chr19	46787958	46788606	+	0	NA	promoter-TSS (NM_001145144)	promoter-TSS (NM_001145144)	303	NM_005628	6510	Hs.631582	NM_005628	ENSG00000105281	SLC1A5	AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC	solute carrier family 1 member 5	protein-coding
976	chr12	121712950	121713141	+	0	NA	intron (NM_001080825, intron 1 of 11)	CpG	293	NM_001080825	144404	Hs.644504	NM_001080825	ENSG00000188735	TMEM120B	-	transmembrane protein 120B	protein-coding
3211	chr6	379488	379562	+	0	NA	Intergenic	Intergenic	-12214	NM_001195286	3662	Hs.401013	NM_002460	ENSG00000137265	IRF4	LSIRF|MUM1|NF-EM5|SHEP8	interferon regulatory factor 4	protein-coding
3154	chr5	132556805	132557265	+	0	NA	5' UTR (NM_005732, exon 1 of 25)	5' UTR (NM_005732, exon 1 of 25)	111	NM_005732	10111	Hs.633509	NM_005732	ENSG00000113522	RAD50	NBSLD|RAD502|hRad50	RAD50 double strand break repair protein	protein-coding
534	chr10	22316507	22316551	+	0	NA	exon (NM_001204062, exon 1 of 14)	exon (NM_001204062, exon 1 of 14)	146	NM_001204062	100532731	Hs.380403	NM_001204062	ENSG00000269897	COMMD3-BMI1	BMI1|PCGF4|RNF51	COMMD3-BMI1 readthrough	protein-coding
159	chr1	39901098	39901168	+	0	NA	exon (NM_005376, exon 2 of 2)	exon (NM_005376, exon 2 of 2)	882	NM_001033081	4610	Hs.437922	NM_005376	ENSG00000116990	MYCL	L-Myc|LMYC|MYCL1|bHLHe38	MYCL proto-oncogene, bHLH transcription factor	protein-coding
2383	chr2	169798825	169799125	+	0	NA	promoter-TSS (NM_001294145)	promoter-TSS (NM_001294145)	-53	NM_001294145	6741	Hs.632535	NM_003142	ENSG00000138385	SSB	LARP3|La|La/SSB	small RNA binding exonuclease protection factor La	protein-coding
1917	chr19	10027671	10028162	+	0	NA	Intergenic	CpG	-10438	NR_049855	100847093		NR_049855	ENSG00000266204	MIR5589	-	microRNA 5589	ncRNA
1500	chr17	4703907	4704456	+	0	NA	promoter-TSS (NR_103482)	promoter-TSS (NR_103482)	-49	NR_103482	101559451	Hs.634966	NR_103482	ENSG00000244184	LOC101559451	-	uncharacterized LOC101559451	ncRNA
2414	chr2	197498918	197500273	+	0	NA	promoter-TSS (NM_001202485)	promoter-TSS (NM_001202485)	321	NM_002156	3329	Hs.595053	NM_002156	ENSG00000144381	HSPD1	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	heat shock protein family D (Hsp60) member 1	protein-coding
1010	chr12	132429159	132429349	+	0	NA	Intergenic	Intergenic	-61317	NM_001142641	57666	Hs.411138	NM_001142641	ENSG00000112787	FBRSL1	-	fibrosin like 1	protein-coding
1275	chr16	180972	181146	+	0	NA	exon (NM_005331, exon 3 of 3)	exon (NM_005331, exon 3 of 3)	725	NM_005331	3049	Hs.247921	NM_005331	ENSG00000086506	HBQ1	HBQ	hemoglobin subunit theta 1	protein-coding
409	chr1	183471010	183472323	+	0	NA	promoter-TSS (NM_001350219)	promoter-TSS (NM_001350219)	316	NR_040063	284649	Hs.127384	NR_040063	ENSG00000232860	SMG7-AS1	DKFZP564C196	SMG7 antisense RNA 1	ncRNA
2019	chr19	18832134	18832361	+	0	NA	exon (NM_001297549, exon 1 of 24)	exon (NM_001297549, exon 1 of 24)	312	NM_002911	5976	Hs.515266	NM_002911	ENSG00000005007	UPF1	HUPF1|NORF1|RENT1|pNORF1|smg-2	UPF1 RNA helicase and ATPase	protein-coding
3700	chr8	43140108	43140287	+	0	NA	promoter-TSS (NM_152419)	promoter-TSS (NM_152419)	-252	NM_152419	138050	Hs.600384	NM_152419	ENSG00000165102	HGSNAT	HGNAT|MPS3C|RP73|TMEM76	heparan-alpha-glucosaminide N-acetyltransferase	protein-coding
345	chr1	155562312	155562453	+	0	NA	5' UTR (NM_018489, exon 1 of 28)	5' UTR (NM_018489, exon 1 of 28)	151	NM_018489	55870	Hs.491060	NM_018489	ENSG00000116539	ASH1L	ASH1|ASH1L1|KMT2H|MRD52	ASH1 like histone lysine methyltransferase	protein-coding
3381	chr6	127343355	127343669	+	0	NA	promoter-TSS (NM_001105545)	promoter-TSS (NM_001105545)	97	NM_001105544	55862	Hs.486410	NM_018479	ENSG00000093144	ECHDC1	HEL-S-76|MMCD|dJ351K20.2	ethylmalonyl-CoA decarboxylase 1	protein-coding
2509	chr20	35954487	35954789	+	0	NA	promoter-TSS (NM_033630)	promoter-TSS (NM_033630)	-12	NM_033630	51282	Hs.584909	NM_016558	ENSG00000171222	SCAND1	RAZ1|SDP1	SCAN domain containing 1	protein-coding
2435	chr2	219218498	219219030	+	0	NA	TTS (NM_024085)	TTS (NM_024085)	253	NM_005689	10058	Hs.107911	NM_005689	ENSG00000115657	ABCB6	ABC|LAN|MTABC3|PRP|umat	ATP binding cassette subfamily B member 6 (Langereis blood group)	protein-coding
3042	chr4	139015636	139015871	+	0	NA	promoter-TSS (NM_012118)	promoter-TSS (NM_012118)	-6	NM_012118	25819	Hs.639842	NM_012118	ENSG00000151014	NOCT	CCR4L|CCRN4L|Ccr4c|NOC	nocturnin	protein-coding
3417	chr7	1504289	1504491	+	0	NA	promoter-TSS (NM_001080453)	promoter-TSS (NM_001080453)	-8	NM_001080453	26173	Hs.532188	NM_001080453	ENSG00000164880	INTS1	INT1|NET28	integrator complex subunit 1	protein-coding
1673	chr17	56960782	56961220	+	0	NA	promoter-TSS (NM_004645)	promoter-TSS (NM_004645)	49	NM_004645	8161	Hs.532795	NM_004645	ENSG00000121058	COIL	CLN80|p80-coilin	coilin	protein-coding
1520	chr17	7843767	7843933	+	0	NA	intron (NM_001080424, intron 1 of 21)	CpG	3933	NM_001080424	23135	Hs.223678	NM_001080424	ENSG00000132510	KDM6B	JMJD3	lysine demethylase 6B	protein-coding
1294	chr16	2215236	2215410	+	0	NA	promoter-TSS (NM_001042371)	promoter-TSS (NM_001042371)	-502	NM_001042371	283871	Hs.442634	NM_001042371	ENSG00000184207	PGP	AUM|G3PP|PGPase	phosphoglycolate phosphatase	protein-coding
2831	chr3	129161504	129161682	+	0	NA	promoter-TSS (NM_001199469)	promoter-TSS (NM_001199469)	-363	NM_020701	57461	Hs.512661	NM_020701	ENSG00000240682	ISY1	FSAP33	ISY1 splicing factor homolog	protein-coding
3553	chr7	92832995	92833267	+	0	NA	exon (NM_001145306, exon 2 of 8)	exon (NM_001145306, exon 2 of 8)	819	NM_001259	1021	Hs.119882	NM_001259	ENSG00000105810	CDK6	MCPH12|PLSTIRE	cyclin dependent kinase 6	protein-coding
2269	chr2	43595813	43596366	+	0	NA	promoter-TSS (NM_001271644)	promoter-TSS (NM_001271644)	-43	NM_001345923	63892	Hs.369592	NM_022065	ENSG00000115970	THADA	ARMC13|GITA	THADA armadillo repeat containing	protein-coding
683	chr11	57514159	57515075	+	0	NA	intron (NM_003627, intron 1 of 14)	CpG	268	NM_001198810	8501	Hs.591952	NM_003627	ENSG00000149150	SLC43A1	LAT3|PB39|POV1|R00504	solute carrier family 43 member 1	protein-coding
1260	chr15	84981009	84981352	+	0	NA	promoter-TSS (NM_002605)	promoter-TSS (NM_002605)	667	NM_001243137	5151	Hs.9333	NM_002605	ENSG00000073417	PDE8A	HsT19550	phosphodiesterase 8A	protein-coding
3833	chr9	19379710	19380395	+	0	NA	intron (NM_001010, intron 1 of 5)	CpG	185	NM_001010	6194	Hs.408073	NM_001010	ENSG00000137154	RPS6	S6	ribosomal protein S6	protein-coding
655	chr11	14644083	14644453	+	0	NA	promoter-TSS (NM_148976)	promoter-TSS (NM_148976)	545	NM_000922	5140	Hs.445711	NM_000922	ENSG00000152270	PDE3B	HcGIP1|cGIPDE1	phosphodiesterase 3B	protein-coding
2551	chr20	63864962	63865440	+	0	NA	promoter-TSS (NM_003288)	promoter-TSS (NM_003288)	-27	NM_199359	7165	Hs.473296	NM_003288	ENSG00000101150	TPD52L2	D54|TPD54	TPD52 like 2	protein-coding
3720	chr8	74320415	74321330	+	0	NA	intron (NM_001317830, intron 1 of 5)	CpG	489	NM_001317830	56704	Hs.657367	NM_020647	ENSG00000104369	JPH1	CMT2K|JP-1|JP1	junctophilin 1	protein-coding
2529	chr20	49982277	49982734	+	0	NA	promoter-TSS (NM_005985)	promoter-TSS (NM_005985)	-471	NM_005985	6615	Hs.48029	NM_005985	ENSG00000124216	SNAI1	SLUGH2|SNA|SNAH|SNAIL|SNAIL1|dJ710H13.1	snail family transcriptional repressor 1	protein-coding
1753	chr17	81239574	81239930	+	0	NA	promoter-TSS (NM_144679)	promoter-TSS (NM_144679)	-162	NR_148426	284184	Hs.356545	NM_001086521	ENSG00000224877	NDUFAF8	C17orf89	NADH:ubiquinone oxidoreductase complex assembly factor 8	protein-coding
195	chr1	44813782	44814009	+	0	NA	3' UTR (NM_001136537, exon 8 of 8)	3' UTR (NM_001136537, exon 8 of 8)	5413	NM_001136537	149478	Hs.632400	NM_001136537	ENSG00000222009	BTBD19	-	BTB domain containing 19	protein-coding
7	chr1	1399341	1399757	+	0	NA	promoter-TSS (NR_135154)	promoter-TSS (NR_135154)	19	NR_015434	148413	Hs.741357	NR_015434	ENSG00000224870	MRPL20-AS1	-	MRPL20 antisense RNA 1	ncRNA
964	chr12	112409221	112409565	+	0	NA	promoter-TSS (NM_001320138)	promoter-TSS (NM_001320138)	-74	NM_001320138	6128	Hs.528668	NM_000970	ENSG00000089009	RPL6	L6|SHUJUN-2|TAXREB107|TXREB1	ribosomal protein L6	protein-coding
1098	chr14	50312722	50312923	+	0	NA	promoter-TSS (NM_024884)	promoter-TSS (NM_024884)	493	NM_015684	27109	Hs.438489	NM_015684	ENSG00000125375	DMAC2L	ATP5S|ATPW|FB|HSU79253	distal membrane arm assembly complex 2 like	protein-coding
3061	chr4	163494474	163495215	+	0	NA	intron (NM_018352, intron 1 of 6)	CpG	323	NM_018352	55319	Hs.267446	NM_018352	ENSG00000198498	TMA16	C4orf43	translation machinery associated 16 homolog	protein-coding
4020	chrX	71283347	71283701	+	0	NA	5' UTR (NM_007363, exon 1 of 12)	5' UTR (NM_007363, exon 1 of 12)	332	NM_001145410	4841	Hs.533282	NM_007363	ENSG00000147140	NONO	MRXS34|NMT55|NRB54|P54|P54NRB|PPP1R114	non-POU domain containing octamer binding	protein-coding
2615	chr21	46286178	46286367	+	0	NA	promoter-TSS (NM_001314025)	promoter-TSS (NM_001314025)	-58	NM_001314024	54059	Hs.474066	NM_058181	ENSG00000182362	YBEY	C21orf57	ybeY metalloendoribonuclease	protein-coding
1493	chr17	2336312	2336731	+	0	NA	promoter-TSS (NM_014853)	promoter-TSS (NM_014853)	863	NM_018128	55720	Hs.388170	NM_018128	ENSG00000167721	TSR1	-	TSR1 ribosome maturation factor	protein-coding
1846	chr19	1269839	1269938	+	0	NA	non-coding (NR_027271, exon 1 of 2)	non-coding (NR_027271, exon 1 of 2)	372	NR_027271	148046	Hs.438829	NM_152480		CIRBP-AS1	C19orf23	CIRBP antisense RNA 1	ncRNA
333	chr1	155091328	155091411	+	0	NA	Intergenic	Intergenic	12497	NM_004952	1944	Hs.516656	NM_004952	ENSG00000143590	EFNA3	EFL2|EPLG3|Ehk1-L|LERK3	ephrin A3	protein-coding
1349	chr16	23557047	23557725	+	0	NA	promoter-TSS (NM_001308211)	promoter-TSS (NM_001308211)	-11	NM_001308211	124454	Hs.620541	NM_001083614	ENSG00000103356	EARS2	COXPD12|MSE1|gluRS|mtGlnRS	glutamyl-tRNA synthetase 2, mitochondrial	protein-coding
2572	chr21	32392481	32393166	+	0	NA	promoter-TSS (NR_026845)	promoter-TSS (NR_026845)	180	NM_014825	9875	Hs.473611	NM_014825	ENSG00000142207	URB1	C21orf108|NPA1	URB1 ribosome biogenesis homolog	protein-coding
2355	chr2	112275489	112275827	+	0	NA	promoter-TSS (NM_198581)	promoter-TSS (NM_198581)	57	NM_198581	376940	Hs.190477	NM_198581	ENSG00000188177	ZC3H6	ZC3HDC6	zinc finger CCCH-type containing 6	protein-coding
2340	chr2	95207289	95207467	+	0	NA	Intergenic	CpG	41961	NM_001291605	7549	Hs.590916	NM_021088	ENSG00000275111	ZNF2	A1-5|ZNF661|Zfp661	zinc finger protein 2	protein-coding
2468	chr20	3846923	3847082	+	0	NA	intron (NR_037921, intron 1 of 5)	CpG	203	NM_020746	57506	Hs.570362	NM_020746	ENSG00000088888	MAVS	CARDIF|IPS-1|IPS1|VISA	mitochondrial antiviral signaling protein	protein-coding
2406	chr2	189441333	189441512	+	0	NA	promoter-TSS (NM_001303096)	promoter-TSS (NM_001303096)	-11	NM_001303096	84128	Hs.399984	NM_032168	ENSG00000115368	WDR75	NET16|UTP17	WD repeat domain 75	protein-coding
2157	chr19	49677820	49678122	+	0	NA	intron (NM_198318, intron 1 of 9)	intron (NM_198318, intron 1 of 9)	819	NM_001207042	3276	Hs.20521	NM_001536	ENSG00000126457	PRMT1	ANM1|HCP1|HRMT1L2|IR1B4	protein arginine methyltransferase 1	protein-coding
2108	chr19	42302309	42302756	+	0	NA	5' UTR (NM_001145939, exon 1 of 6)	5' UTR (NM_001145939, exon 1 of 6)	112	NM_002573	5050	Hs.466831	NM_002573	ENSG00000079462	PAFAH1B3	PAFAHG	platelet activating factor acetylhydrolase 1b catalytic subunit 3	protein-coding
2634	chr22	19731067	19731266	+	0	NA	Intergenic	CpG	7623	NM_000407	2812	Hs.283743	NM_000407	ENSG00000203618	GP1BB	BDPLT1|BS|CD42C|GPIBB|GPIbbeta	glycoprotein Ib platelet subunit beta	protein-coding
886	chr12	56224211	56224524	+	0	NA	promoter-TSS (NM_024068)	promoter-TSS (NM_024068)	26	NM_024068	79035	Hs.240170	NM_024068	ENSG00000139579	NABP2	OBFC2B|SOSS-B1|SSB1|hSSB1	nucleic acid binding protein 2	protein-coding
2166	chr19	51108264	51108673	+	0	NA	promoter-TSS (NM_145232)	promoter-TSS (NM_145232)	-78	NM_145232	90353	Hs.148425	NM_145232	ENSG00000142544	CTU1	ATPBD3|NCS6	cytosolic thiouridylase subunit 1	protein-coding
2063	chr19	36489152	36489565	+	0	NA	promoter-TSS (NR_036504)	promoter-TSS (NR_036504)	77	NM_032838	84924	Hs.533939	NM_032838	ENSG00000186017	ZNF566	-	zinc finger protein 566	protein-coding
2156	chr19	49677244	49677656	+	0	NA	intron (NM_198318, intron 1 of 9)	CpG	298	NM_001207042	3276	Hs.20521	NM_001536	ENSG00000126457	PRMT1	ANM1|HCP1|HRMT1L2|IR1B4	protein arginine methyltransferase 1	protein-coding
2053	chr19	35931490	35931738	+	0	NA	Intergenic	CpG	-5506	NM_024509	79414	Hs.143792	NM_024509	ENSG00000126243	LRFN3	FIGLER1|SALM4	leucine rich repeat and fibronectin type III domain containing 3	protein-coding
