PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/unique_cmyc_peaks.bed hg38 -annStats unique_cmyc_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
6736	chr21	32278750	32279408	+	0	NA	promoter-TSS (NM_018944)	promoter-TSS (NM_018944)	-14	NM_018944	54069	Hs.190518	NM_018944	ENSG00000159055	MIS18A	B28|C21orf45|C21orf46|FASP1|MIS18alpha|hMis18alpha	MIS18 kinetochore protein A	protein-coding
8440	chr5	96714973	96715323	+	0	NA	intron (NM_001042443, intron 1 of 29)	intron (NM_001042443, intron 1 of 29)	12488	NM_001330633	831	Hs.436186	NM_001750	ENSG00000153113	CAST	BS-17|PLACK	calpastatin	protein-coding
3632	chr15	57306386	57306765	+	0	NA	non-coding (NR_024433, exon 2 of 3)	non-coding (NR_024433, exon 2 of 3)	6210	NR_024433	283663	Hs.181297	NR_024433	ENSG00000247982	LINC00926	-	long intergenic non-protein coding RNA 926	ncRNA
3688	chr15	68623196	68624071	+	0	NA	intron (NM_001190456, intron 1 of 11)	intron (NM_001190456, intron 1 of 11)	7093	NM_001190456	10391	Hs.551213	NM_006091	ENSG00000103647	CORO2B	CLIPINC	coronin 2B	protein-coding
731	chr1	116262651	116263257	+	0	NA	Intergenic	Intergenic	-110219	NM_000701	476	Hs.371889	NM_000701	ENSG00000163399	ATP1A1	CMT2DD|HOMGSMR2	ATPase Na+/K+ transporting subunit alpha 1	protein-coding
3067	chr13	52454321	52456147	+	0	NA	promoter-TSS (NM_001286687)	promoter-TSS (NM_001286687)	-126	NM_001286687	26586	Hs.444028	NM_018204	ENSG00000136108	CKAP2	LB1|TMAP|se20-10	cytoskeleton associated protein 2	protein-coding
8770	chr5	177390197	177390898	+	0	NA	TTS (NM_001167579)	TTS (NM_001167579)	6116	NM_003052	6569	Hs.936	NM_003052	ENSG00000131183	SLC34A1	FRTS2|HCINF2|NAPI-3|NPHLOP1|NPT2|NPTIIa|SLC11|SLC17A2	solute carrier family 34 member 1	protein-coding
11274	chr9	136257663	136258286	+	0	NA	Intergenic	Intergenic	-12133	NM_181701	169714	Hs.144073	NM_181701	ENSG00000165661	QSOX2	QSCN6L1|SOXN	quiescin sulfhydryl oxidase 2	protein-coding
4822	chr17	73820935	73821512	+	0	NA	intron (NR_027146, intron 2 of 3)	intron (NR_027146, intron 2 of 3)	7314	NR_027146	283982	Hs.464079	NM_182564		LINC00469	C17orf54	long intergenic non-protein coding RNA 469	ncRNA
797	chr1	151716794	151717091	+	0	NA	promoter-TSS (NM_007185)	promoter-TSS (NM_007185)	-122	NM_001291106	11189	Hs.26047	NM_007185	ENSG00000159409	CELF3	BRUNOL1|CAGH4|ERDA4|ETR-1|TNRC4	CUGBP Elav-like family member 3	protein-coding
10599	chr8	96510968	96512560	+	0	NA	intron (NM_002998, intron 1 of 4)	MLT1J|LTR|ERVL-MaLR	18110	NM_002998	6383	Hs.1501	NM_002998	ENSG00000169439	SDC2	CD362|HSPG|HSPG1|SYND2	syndecan 2	protein-coding
8287	chr5	38660202	38660651	+	0	NA	intron (NR_103554, intron 8 of 8)	LTR9D|LTR|ERV1	59847	NR_104631	101926904	Hs.634191	NR_104631	ENSG00000249740	LINC01265	-	long intergenic non-protein coding RNA 1265	ncRNA
3526	chr14	100312534	100312798	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	4807	NR_029906	442910		NR_029906	ENSG00000198984	MIR345	MIRN345|hsa-mir-345|mir-345	microRNA 345	ncRNA
9828	chr7	66593310	66593679	+	0	NA	Intergenic	Intergenic	-1087	NR_111972	493754	Hs.732409	NR_002933	ENSG00000229180	GS1-124K5.11	-	RAB guanine nucleotide exchange factor 1 pseudogene	pseudo
5611	chr2	26242769	26243576	+	0	NA	intron (NM_000182, intron 1 of 19)	MIR3|SINE|MIR	1554	NM_000182	3030	Hs.516032	NM_000182	ENSG00000084754	HADHA	ECHA|GBP|HADH|LCEH|LCHAD|MTPA|TP-ALPHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha	protein-coding
6646	chr20	53737635	53738726	+	0	NA	Intergenic	Intergenic	129826	NR_134576	105372672	Hs.259350	NR_134576	ENSG00000235415	LOC105372672	-	uncharacterized LOC105372672	ncRNA
3264	chr14	22725142	22725739	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-41082	NM_005015	5018	Hs.151134	NM_005015	ENSG00000155463	OXA1L	OXA1	OXA1L mitochondrial inner membrane protein	protein-coding
5523	chr19	55604646	55605686	+	0	NA	Intergenic	Intergenic	4826	NM_153219	147807	Hs.440291	NM_153219	ENSG00000171443	ZNF524	-	zinc finger protein 524	protein-coding
877	chr1	160108971	160109257	+	0	NA	Intergenic	Intergenic	-6616	NM_000702	477	Hs.34114	NM_000702	ENSG00000018625	ATP1A2	FHM2|MHP2	ATPase Na+/K+ transporting subunit alpha 2	protein-coding
7112	chr3	40780512	40780907	+	0	NA	Intergenic	Intergenic	255831	NM_198484	285268	Hs.19977	NM_198484	ENSG00000172888	ZNF621	-	zinc finger protein 621	protein-coding
7970	chr4	89255510	89255853	+	0	NA	intron (NM_198281, intron 1 of 1)	MER31B|LTR|ERV1	52329	NM_198281	285513	Hs.100912	NM_198281	ENSG00000185477	GPRIN3	GRIN3	GPRIN family member 3	protein-coding
844	chr1	156178704	156179404	+	0	NA	Intergenic	AluSx1|SINE|Alu	-14878	NM_001286184	9673	Hs.532375	NM_014655	ENSG00000160785	SLC25A44	-	solute carrier family 25 member 44	protein-coding
8084	chr4	140884507	140884860	+	0	NA	intron (NM_020724, intron 6 of 6)	intron (NM_020724, intron 6 of 6)	-128366	NM_015130	23158	Hs.480819	NM_015130	ENSG00000109436	TBC1D9	GRAMD9|MDR1	TBC1 domain family member 9	protein-coding
5098	chr18	58118082	58118381	+	0	NA	intron (NM_001144964, intron 1 of 30)	intron (NM_001144964, intron 1 of 30)	-31102	NM_001144971	23327	Hs.185677	NM_015277	ENSG00000049759	NEDD4L	NEDD4-2|NEDD4.2|PVNH7|RSP5|hNEDD4-2	NEDD4 like E3 ubiquitin protein ligase	protein-coding
7310	chr3	113264026	113265300	+	0	NA	intron (NM_001301861, intron 4 of 19)	intron (NM_001301861, intron 4 of 19)	52166	NM_001301861	91653	Hs.591318	NM_033254	ENSG00000144857	BOC	CDON2	BOC cell adhesion associated, oncogene regulated	protein-coding
7271	chr3	101069996	101070737	+	0	NA	Intergenic	MLT1N2|LTR|ERVL-MaLR	-76876	NM_001349332	25890	Hs.477015	NM_015429	ENSG00000154175	ABI3BP	NESHBP|TARSH	ABI family member 3 binding protein	protein-coding
4756	chr17	65107491	65107920	+	0	NA	intron (NR_110801, intron 2 of 2)	MSTD|LTR|ERVL-MaLR	6893	NR_110801	100507002	Hs.729924	NR_110801		LOC100507002	-	uncharacterized LOC100507002	ncRNA
1787	chr10	121595875	121596274	+	0	NA	intron (NM_022970, intron 1 of 17)	intron (NM_022970, intron 1 of 17)	571	NM_001144915	2263	Hs.533683	NM_000141	ENSG00000066468	FGFR2	BBDS|BEK|BFR-1|CD332|CEK3|CFD1|ECT1|JWS|K-SAM|KGFR|TK14|TK25	fibroblast growth factor receptor 2	protein-coding
10872	chr8	143956260	143956938	+	0	NA	intron (NM_000445, intron 2 of 32)	intron (NM_000445, intron 2 of 32)	-2679	NM_201379	5339	Hs.434248	NM_000445	ENSG00000178209	PLEC	EBS1|EBSMD|EBSND|EBSO|EBSOG|EBSPA|HD1|LGMD2Q|LGMDR17|PCN|PLEC1|PLEC1b|PLTN	plectin	protein-coding
8459	chr5	107482977	107483594	+	0	NA	intron (NM_001962, intron 1 of 4)	intron (NM_001962, intron 1 of 4)	187610	NM_001962	1946	Hs.288741	NM_001962	ENSG00000184349	EFNA5	AF1|EFL5|EPLG7|GLC1M|LERK7|RAGS	ephrin A5	protein-coding
10107	chr7	138767734	138768110	+	0	NA	intron (NM_130841, intron 4 of 20)	intron (NM_130841, intron 4 of 20)	6115	NM_130841	50617	Hs.98967	NM_020632	ENSG00000105929	ATP6V0A4	A4|ATP6N1B|ATP6N2|RDRTA2|RTA1C|RTADR|STV1|VPH1|VPP2	ATPase H+ transporting V0 subunit a4	protein-coding
1971	chr11	47553139	47553757	+	0	NA	promoter-TSS (NM_006560)	promoter-TSS (NM_006560)	-208	NM_006560	10658	Hs.595333	NM_006560	ENSG00000149187	CELF1	BRUNOL2|CUG-BP|CUGBP|CUGBP1|EDEN-BP|NAB50|NAPOR|hNab50	CUGBP Elav-like family member 1	protein-coding
11291	chrX	371867	372388	+	0	NA	intron (NM_013239, intron 1 of 12).3	intron (NM_013239, intron 1 of 12).3	14828	NM_013239	28227	Hs.124942	NM_013239	ENSG00000167393	PPP2R3B	NYREN8|PPP2R3L|PPP2R3LY|PR48|PR70	protein phosphatase 2 regulatory subunit B''beta	protein-coding
10409	chr8	37821283	37822065	+	0	NA	intron (NM_032777, intron 2 of 18)	intron (NM_032777, intron 2 of 18)	24791	NM_032777	25960	Hs.274136	NM_032777	ENSG00000020181	ADGRA2	GPR124|TEM5	adhesion G protein-coupled receptor A2	protein-coding
7189	chr3	59442036	59442464	+	0	NA	Intergenic	Intergenic	216247	NR_149028	339902	Hs.132446	NR_149028		LOC339902	-	hCG1813818	ncRNA
1311	chr1	223628168	223628767	+	0	NA	intron (NM_001143962, intron 3 of 20)	(GGAT)n|Simple_repeat|Simple_repeat	37267	NM_001143962	388743	Hs.291487	NM_001143962	ENSG00000203697	CAPN8	nCL-2	calpain 8	protein-coding
1270	chr1	216670141	216670826	+	0	NA	intron (NM_001243506, intron 2 of 6)	intron (NM_001243506, intron 2 of 6)	52989	NM_001243515	2104	Hs.444225	NM_001438	ENSG00000196482	ESRRG	ERR-gamma|ERR3|ERRg|ERRgamma|NR3B3	estrogen related receptor gamma	protein-coding
9399	chr6	138507816	138508728	+	0	NA	intron (NM_020464, intron 1 of 6)	intron (NM_020464, intron 1 of 6)	-8830	NM_001144060	57224	Hs.652741	NM_020464	ENSG00000135540	NHSL1	C6orf63	NHS like 1	protein-coding
9822	chr7	54759107	54759930	+	0	NA	promoter-TSS (NM_014302)	promoter-TSS (NM_014302)	205	NR_110040	100996654	Hs.127991	NR_110040		LOC100996654	-	uncharacterized LOC100996654	ncRNA
6660	chr20	58981055	58981723	+	0	NA	intron (NM_198976, intron 1 of 14)	CpG	181	NM_198976	51497	Hs.517148	NM_016397	ENSG00000101158	NELFCD	HSPC130|NELF-C|NELF-D|TH1|TH1L	negative elongation factor complex member C/D	protein-coding
2763	chr12	124669378	124669814	+	0	NA	Intergenic	THE1D|LTR|ERVL-MaLR	-102132	NM_001077261	9612	Hs.137510	NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding
2751	chr12	123668586	123668871	+	0	NA	Intergenic	AluSz|SINE|Alu	-2385	NM_024809	79867	Hs.167165	NM_024809	ENSG00000168778	TCTN2	C12orf38|JBTS24|MKS8|TECT2	tectonic family member 2	protein-coding
8237	chr5	14425541	14425967	+	0	NA	intron (NR_134469, intron 34 of 56)	MLT1A0|LTR|ERVL-MaLR	-38229	NR_145815	109623458		NR_145815		SNORD170	-	small nucleolar RNA, C/D box 170	snoRNA
11495	chrX	120560868	120561388	+	0	NA	promoter-TSS (NM_001079872)	promoter-TSS (NM_001079872)	-166	NM_001079872	8450	Hs.102914	NM_003588	ENSG00000158290	CUL4B	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	cullin 4B	protein-coding
7809	chr4	28451208	28451942	+	0	NA	Intergenic	Intergenic	-368007	NR_036237	100422937		NR_036237	ENSG00000283275	MIR4275	-	microRNA 4275	ncRNA
4828	chr17	74137302	74137848	+	0	NA	Intergenic	L1ME2|LINE|L1	-66081	NM_001035258	6169	Hs.380953	NM_000999	ENSG00000172809	RPL38	L38	ribosomal protein L38	protein-coding
3682	chr15	67945839	67946120	+	0	NA	Intergenic	Intergenic	-105934	NR_004394	26827		NR_004394	ENSG00000206625	RNU6-1	RNU6|RNU6A|U6|U6-1	RNA, U6 small nuclear 1	snRNA
3638	chr15	60592124	60592717	+	0	NA	promoter-TSS (NM_134262)	promoter-TSS (NM_134262)	88	NM_134262	6095	Hs.560343	NM_002943	ENSG00000069667	RORA	IDDECA|NR1F1|ROR1|ROR2|ROR3|RZR-ALPHA|RZRA	RAR related orphan receptor A	protein-coding
8466	chr5	109922102	109922564	+	0	NA	Intergenic	Intergenic	39151	NR_033175	100289673	Hs.368405	NR_033175		LINC01848	-	long intergenic non-protein coding RNA 1848	ncRNA
7500	chr3	144140637	144141059	+	0	NA	Intergenic	Intergenic	167523	NM_001134470	205428	Hs.288954	NM_173552	ENSG00000181744	DIPK2A	C3orf58|DIA1|GoPro49|HASF	divergent protein kinase domain 2A	protein-coding
692	chr1	109263191	109263916	+	0	NA	intron (NM_001408, intron 8 of 33)	intron (NM_001408, intron 8 of 33)	13534	NM_001408	1952	Hs.57652	NM_001408	ENSG00000143126	CELSR2	ADGRC2|CDHF10|EGFL2|Flamingo1|MEGF3	cadherin EGF LAG seven-pass G-type receptor 2	protein-coding
4769	chr17	67556797	67557307	+	0	NA	intron (NM_181671, intron 4 of 9)	MLT1A|LTR|ERVL-MaLR	-85467	NR_030385	693131		NR_030385	ENSG00000263690	MIR548D2	MIRN548D2	microRNA 548d-2	ncRNA
2090	chr11	75946522	75946998	+	0	NA	intron (NM_003369, intron 6 of 14)	MLT1E3|LTR|ERVL-MaLR	131593	NM_003369	7405	Hs.202470	NM_003369	ENSG00000198382	UVRAG	DHTX|VPS38|p63	UV radiation resistance associated	protein-coding
3207	chr13	98878050	98878297	+	0	NA	intron (NM_001130050, intron 27 of 32)	MLT1B|LTR|ERVL-MaLR	46089	NR_046663	100874096	Hs.578066	NR_046663	ENSG00000229918	DOCK9-AS1	-	DOCK9 antisense RNA 1	ncRNA
6786	chr21	42245493	42246139	+	0	NA	intron (NM_207174, intron 2 of 14)	intron (NM_207174, intron 2 of 14)	25918	NM_207174	9619	Hs.124649	NM_004915	ENSG00000160179	ABCG1	ABC8|WHITE1	ATP binding cassette subfamily G member 1	protein-coding
8896	chr6	17844516	17846472	+	0	NA	intron (NM_001105566, intron 9 of 37)	intron (NM_001105566, intron 9 of 37)	138451	NR_134618	105374952	Hs.718703	NR_134616	ENSG00000272269	LOC105374952	-	uncharacterized LOC105374952	ncRNA
3748	chr15	78671621	78672189	+	0	NA	Intergenic	Intergenic	-30660	NM_000750	1143	Hs.624178	NM_000750	ENSG00000117971	CHRNB4	-	cholinergic receptor nicotinic beta 4 subunit	protein-coding
5347	chr19	38618247	38619384	+	0	NA	promoter-TSS (NM_001300992)	promoter-TSS (NM_001300992)	-257	NM_001308393	27335	Hs.314359	NM_013234	ENSG00000178982	EIF3K	ARG134|EIF3-p28|EIF3S12|HSPC029|M9|MSTP001|PLAC-24|PLAC24|PRO1474|PTD001	eukaryotic translation initiation factor 3 subunit K	protein-coding
1501	chr10	17847512	17847905	+	0	NA	intron (NM_002438, intron 6 of 29)	intron (NM_002438, intron 6 of 29)	2601	NR_030167	574445		NR_030167	ENSG00000207938	MIR511	MIR511-1|MIR511-2|MIRN511-1|MIRN511-2|hsa-mir-511|hsa-mir-511-2|mir-511	microRNA 511	ncRNA
8608	chr5	142981790	142982370	+	0	NA	intron (NR_146198, intron 11 of 22)	intron (NR_146198, intron 11 of 22)	-113170	NR_046680	100874239	Hs.570896	NR_046680	ENSG00000226272	ARHGAP26-AS1	-	ARHGAP26 antisense RNA 1	ncRNA
5193	chr19	9881688	9882286	+	0	NA	intron (NM_058164, intron 1 of 5)	AluJb|SINE|Alu	-23819	NM_001304348	93145	Hs.169743	NM_058164	ENSG00000105088	OLFM2	NOE2|NOELIN2|NOELIN2_V1|OlfC	olfactomedin 2	protein-coding
3619	chr15	51717677	51718707	+	0	NA	intron (NM_013243, intron 11 of 11)	(TAGA)n|Simple_repeat|Simple_repeat	19931	NM_153374	256586	Hs.603629	NM_153374	ENSG00000140280	LYSMD2	-	LysM domain containing 2	protein-coding
3478	chr14	87020140	87020834	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	114709	NR_038445	283585	Hs.381998	NR_038445	ENSG00000258804	LINC01148	-	long intergenic non-protein coding RNA 1148	ncRNA
3004	chr13	48646767	48647173	+	0	NA	Intergenic	Intergenic	-6741	NM_001308468	57105	Hs.253706	NM_020377	ENSG00000152207	CYSLTR2	CYSLT2|CYSLT2R|GPCR21|HG57|HPN321|KPG_011|PSEC0146|hGPCR21	cysteinyl leukotriene receptor 2	protein-coding
11159	chr9	121351007	121351725	+	0	NA	intron (NR_073037, intron 5 of 7)	intron (NR_073037, intron 5 of 7)	18938	NM_004099	2040	Hs.253903	NM_004099	ENSG00000148175	STOM	BND7|EPB7|EPB72	stomatin	protein-coding
7139	chr3	48038593	48038925	+	0	NA	intron (NM_001134364, intron 1 of 17)	AluYj4|SINE|Alu	50520	NM_030885	4134	Hs.517949	NM_002375	ENSG00000047849	MAP4	-	microtubule associated protein 4	protein-coding
3196	chr13	97659537	97659922	+	0	NA	Intergenic	Intergenic	225508	NM_021033	5911	Hs.508480	NM_021033	ENSG00000125249	RAP2A	K-REV|KREV|RAP2|RbBP-30	RAP2A, member of RAS oncogene family	protein-coding
10669	chr8	109611151	109611700	+	0	NA	intron (NM_001099752, intron 4 of 7)	intron (NM_001099752, intron 4 of 7)	-3363	NM_001330596	55638	Hs.390738	NM_017786	ENSG00000147642	SYBU	GOLSYN|OCSYN|SNPHL	syntabulin	protein-coding
4399	chr17	30365103	30365446	+	0	NA	Intergenic	AluSx|SINE|Alu	-13650	NM_001304	1362	Hs.446079	NM_001304	ENSG00000108582	CPD	GP180	carboxypeptidase D	protein-coding
11505	chrX	129972832	129973340	+	0	NA	Intergenic	Intergenic	-32102	NM_001184772	63035	Hs.496748	NM_021946	ENSG00000085185	BCORL1	BCoR-L1|CXorf10	BCL6 corepressor like 1	protein-coding
209	chr1	24743314	24743954	+	0	NA	Intergenic	MIRb|SINE|MIR	-1635	NM_013943	25932	Hs.440544	NM_013943	ENSG00000169504	CLIC4	CLIC4L|H1|MTCLIC|huH1|p64H1	chloride intracellular channel 4	protein-coding
11457	chrX	83836960	83837305	+	0	NA	Intergenic	MSTB-int|LTR|ERVL-MaLR	-23994	NM_021118	1538	Hs.444230	NM_021118	ENSG00000183035	CYLC1	CYCL1	cylicin 1	protein-coding
29	chr1	1891024	1891374	+	0	NA	promoter-TSS (NM_001282539)	promoter-TSS (NM_001282539)	-82	NM_001282538	2782	Hs.430425	NM_002074	ENSG00000078369	GNB1	MRD42	G protein subunit beta 1	protein-coding
10372	chr8	29546417	29546805	+	0	NA	Intergenic	Intergenic	-195861	NM_001394	1846	Hs.417962	NM_001394	ENSG00000120875	DUSP4	HVH2|MKP-2|MKP2|TYP	dual specificity phosphatase 4	protein-coding
1737	chr10	110495845	110497941	+	0	NA	promoter-TSS (NM_004419)	promoter-TSS (NM_004419)	-974	NM_004419	1847	Hs.2128	NM_004419	ENSG00000138166	DUSP5	DUSP|HVH3	dual specificity phosphatase 5	protein-coding
5877	chr2	86563140	86563812	+	0	NA	promoter-TSS (NM_016079)	promoter-TSS (NM_016079)	21	NM_016079	51652	Hs.591582	NM_016079	ENSG00000115561	CHMP3	CGI-149|NEDF|VPS24	charged multivesicular body protein 3	protein-coding
6920	chr22	35771032	35771573	+	0	NA	intron (NM_001031695, intron 4 of 12)	MLT1D|LTR|ERVL-MaLR	53430	NM_030642	80831	Hs.326561	NM_030642	ENSG00000128313	APOL5	APOL-V|APOLV	apolipoprotein L5	protein-coding
5092	chr18	57621578	57622039	+	0	NA	5' UTR (NM_004539, exon 1 of 14)	5' UTR (NM_004539, exon 1 of 14)	137	NM_004539	4677	Hs.465224	NM_004539	ENSG00000134440	NARS	ASNRS|NARS1	asparaginyl-tRNA synthetase	protein-coding
750	chr1	119713145	119713862	+	0	NA	intron (NM_006623, intron 1 of 11)	intron (NM_006623, intron 1 of 11)	1707	NM_006623	26227	Hs.487296	NM_006623	ENSG00000092621	PHGDH	3-PGDH|3PGDH|HEL-S-113|NLS|NLS1|PDG|PGAD|PGD|PGDH|PHGDHD|SERA	phosphoglycerate dehydrogenase	protein-coding
8034	chr4	118940182	118940533	+	0	NA	intron (NM_133477, intron 1 of 4)	Tigger15a|DNA|TcMar-Tigger	51516	NM_001128934	171024	Hs.655519	NM_133477	ENSG00000172403	SYNPO2	-	synaptopodin 2	protein-coding
6221	chr2	207630003	207630462	+	0	NA	Intergenic	MLT1K|LTR|ERVL-MaLR	-4179	NM_001330132	151194	Hs.664764	NM_145280	ENSG00000144401	METTL21A	FAM119A|HCA557b|HSPA-KMT	methyltransferase like 21A	protein-coding
7118	chr3	42654796	42655302	+	0	NA	promoter-TSS (NR_125400)	promoter-TSS (NR_125400)	-661	NR_125400	101928323		NR_125400		LOC101928323	-	uncharacterized LOC101928323	ncRNA
1647	chr10	90297901	90298571	+	0	NA	Intergenic	HERVH-int|LTR|ERV1	242569	NR_110657	101926942	Hs.382666	NR_110657	ENSG00000236373	LINC02653	-	long intergenic non-protein coding RNA 2653	ncRNA
2393	chr12	15688338	15689082	+	0	NA	intron (NM_004447, intron 1 of 20)	LTR1A2|LTR|ERV1	100866	NM_004447	2059	Hs.591160	NM_004447	ENSG00000151491	EPS8	DFNB102	epidermal growth factor receptor pathway substrate 8	protein-coding
9756	chr7	39069554	39070363	+	0	NA	intron (NM_001166018, intron 2 of 10)	intron (NM_001166018, intron 2 of 10)	-56391	NR_138047	100689074	Hs.675876	NR_138047		POU6F2-AS2	-	POU6F2 antisense RNA 2	ncRNA
2147	chr11	105823609	105824157	+	0	NA	intron (NM_001077243, intron 4 of 16)	MLT1B|LTR|ERVL-MaLR	198404	NM_032424	84437	Hs.266782	NM_032424	ENSG00000170903	MSANTD4	KIAA1826	Myb/SANT DNA binding domain containing 4 with coiled-coils	protein-coding
666	chr1	99856518	99856919	+	0	NA	intron (NM_000646, intron 2 of 33)	SVA_C|Retroposon|SVA	5743	NM_000646	178	Hs.904	NM_000028	ENSG00000162688	AGL	GDE	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	protein-coding
4118	chr16	83952708	83953790	+	0	NA	promoter-TSS (NM_182981)	promoter-TSS (NM_182981)	27	NM_182981	29948	Hs.128055	NM_013370	ENSG00000140961	OSGIN1	BDGI|OKL38	oxidative stress induced growth inhibitor 1	protein-coding
2133	chr11	96586104	96586610	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	77932	NR_135097	105369443	Hs.599377	NR_135097	ENSG00000256684	LINC02737	-	long intergenic non-protein coding RNA 2737	ncRNA
450	chr1	51744999	51745403	+	0	NA	intron (NM_001350209, intron 4 of 23)	intron (NM_001350209, intron 4 of 23)	15387	NM_148904	114883	Hs.21938	NM_024586	ENSG00000117859	OSBPL9	ORP-9|ORP9	oxysterol binding protein like 9	protein-coding
10997	chr9	72315605	72316423	+	0	NA	TTS (NR_110953)	TTS (NR_110953)	10578	NR_110953	100507540	Hs.54957	NR_110952	ENSG00000225434	LINC01504	-	long intergenic non-protein coding RNA 1504	ncRNA
1633	chr10	83917538	83917838	+	0	NA	Intergenic	Intergenic	-221741	NM_014394	27069	Hs.352656	NM_014394	ENSG00000165678	GHITM	DERP2|HSPC282|MICS1|My021|PTD010|TMBIM5	growth hormone inducible transmembrane protein	protein-coding
9970	chr7	102436860	102437286	+	0	NA	intron (NM_001271819, intron 2 of 2)	intron (NM_001271819, intron 2 of 2)	3543	NM_001271818	80228	Hs.363308	NM_032831	ENSG00000160991	ORAI2	C7orf19|CBCIP2|MEM142B|TMEM142B	ORAI calcium release-activated calcium modulator 2	protein-coding
9112	chr6	43013974	43014483	+	0	NA	promoter-TSS (NM_001318942)	promoter-TSS (NM_001318942)	125	NM_057161	116138	Hs.412468	NM_057161	ENSG00000124702	KLHDC3	PEAS|dJ20C7.3	kelch domain containing 3	protein-coding
6294	chr2	231364965	231365838	+	0	NA	intron (NM_001352754, intron 23 of 24)	intron (NM_001352754, intron 23 of 24)	2693	NR_039937	100616317		NR_039937	ENSG00000263641	MIR4777	-	microRNA 4777	ncRNA
9310	chr6	110873761	110874875	+	0	NA	promoter-TSS (NM_001634)	promoter-TSS (NM_001634)	-466	NM_001634	262	Hs.159118	NM_001634	ENSG00000123505	AMD1	ADOMETDC|AMD|SAMDC	adenosylmethionine decarboxylase 1	protein-coding
9271	chr6	104711210	104711676	+	0	NA	Intergenic	Intergenic	148103	NM_001321083	57531	Hs.434340	NM_020771	ENSG00000085382	HACE1	SPPRS	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	protein-coding
8306	chr5	55534271	55535233	+	0	NA	promoter-TSS (NR_001575)	promoter-TSS (NR_001575)	-210	NR_001575	379013	Hs.745164	NR_001575		RNF138P1	-	ring finger protein 138 pseudogene 1	pseudo
5030	chr18	24397044	24398100	+	0	NA	intron (NM_080597, intron 1 of 27)	CpG	297	NM_080597	114876	Hs.370725	NM_018030	ENSG00000141447	OSBPL1A	ORP-1|ORP1|OSBPL1B	oxysterol binding protein like 1A	protein-coding
6342	chr2	241218236	241218577	+	0	NA	intron (NM_001001891, intron 21 of 24)	(GGCGG)n|Simple_repeat|Simple_repeat	29897	NM_001001666	50636	Hs.163909	NM_001001666	ENSG00000146205	ANO7	D-TMPP|DTMPP|IPCA-5|IPCA5|NGEP|PCANAP5|PCANAP5L|TMEM16G	anoctamin 7	protein-coding
10432	chr8	41538396	41538811	+	0	NA	intron (NR_125824, intron 1 of 2)	L3|LINE|CR1	9397	NM_032336	84296	Hs.656996	NM_032336	ENSG00000147536	GINS4	SLD5	GINS complex subunit 4	protein-coding
1743	chr10	112183705	112184126	+	0	NA	promoter-TSS (NM_020918)	promoter-TSS (NM_020918)	-136	NM_020918	57678	Hs.42586	NM_020918	ENSG00000119927	GPAM	GPAT|GPAT1	glycerol-3-phosphate acyltransferase, mitochondrial	protein-coding
11021	chr9	86354457	86354759	+	0	NA	promoter-TSS (NM_001185074)	promoter-TSS (NM_001185074)	-121	NM_001185074	79670	Hs.597057	NM_024617	ENSG00000083223	TUT7	PAPD6|TENT3B|ZCCHC6	terminal uridylyl transferase 7	protein-coding
4139	chr16	85430691	85432245	+	0	NA	Intergenic	CpG	-125143	NR_049816	100847022		NR_049816	ENSG00000266307	MIR5093	-	microRNA 5093	ncRNA
1473	chr10	5666003	5667471	+	0	NA	promoter-TSS (NR_024581)	promoter-TSS (NR_024581)	-142	NR_024581	79754	Hs.445899	NM_024701	ENSG00000196372	ASB13	-	ankyrin repeat and SOCS box containing 13	protein-coding
6140	chr2	178396103	178396508	+	0	NA	3' UTR (NM_032523, exon 25 of 25)	3' UTR (NM_032523, exon 25 of 25)	-17354	NR_110205	101927027	Hs.715694	NR_110204	ENSG00000223960	CHROMR	CHROME|PRKRA-AS1	cholesterol induced regulator of metabolism RNA	ncRNA
